Paper,Clade.2,Method,Taxon,EBM.ref.sp,BM.g,mature,sex,FC,FL,Living
Campione&Evans2020,Tyrannosauroidea,Physical,Albertosaurus sarcophagus,TMP 81.10.1,1170000,Y,,316.5,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Albertosaurus sarcophagus,ROM 807,2500000,Y,,350,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Daspletosaurus torosus,AMNH 5438,2700000,Y,,390,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Daspletosaurus torosus,CMN 8506/AMNH 5438,3844000,Y,,390,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Daspletosaurus torosus,AMNH 5438,2300000,Y,,390,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Daspletosaurus torosus,CMN 8506,3084800,Y,,390,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Dryptosaurus aquilunguis,ANSP 9995/10006,1170000,,,276,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Dryptosaurus aquilunguis,ANSP 9995,1500000,,,276,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Gorgosaurus libratus,TMP 91.36.500/TMP 91.10.1,1685000,Y,,317,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Gorgosaurus libratus,TMP 91.36.500/TMP 91.10.1,1170000,Y,,317,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Gorgosaurus libratus,AMNH 5458,2795000,Y,,357,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Gorgosaurus libratus,AMNH 5664,700000,N,,,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Gorgosaurus libratus,AMNH 5458,2500000,Y,,357,,0
Campione&Evans2020,Tyrannosauroidea,Polynomial,Gorgosaurus libratus,AMNH 5458,2465000,Y,,357,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Gorgosaurus libratus,AMNH 5458/CMN 2120,2427300,Y,,357,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Gorgosaurus libratus,AMNH 5664,687700,N,,,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Gorgosaurus libratus,AMNH 5664,687700,N,,,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Gorgosaurus libratus,TMP 1991.036.0500,496100,N,,,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Gorgosaurus libratus,AMNH 5664,463600,N,,,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Raptorex kriegsteini,LH PV18,47070,N,,,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tarbosaurus bataar,,1650000,,,,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tarbosaurus bataar,,1210000,,,,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tarbosaurus bataar,PIN 551-1,5000000,,,,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tarbosaurus bataar,PIN 551-3,2100000,,,,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Tarbosaurus bataar,ZPAL MgD-I/4,2249100,Y,,,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Tarbosaurus bataar,ZPAL MgD-I/4,2367000,Y,,,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Tarbosaurus bataar,PIN 552-1,2816300,Y,,,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tyrannosaurus rex,CM 9380/AMNH 5027,7400000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tyrannosaurus rex,,7700000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,CM 9380,14000000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,CM 9380,7500000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,CM 9380,10800000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,BHI 3033,7654710,Y,,505,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,BHI 3033,9940430,Y,,505,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,BHI 3033,8899450,Y,,505,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,BHI 3033,6904670,Y,,505,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,MOR 555,6071820,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,MOR 555,7699530,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,MOR 555,6956060,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,MOR 555,5579700,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tyrannosaurus rex,AMNH 5027,6300000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tyrannosaurus rex,AMNH 5027,6250000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tyrannosaurus rex,,6895000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tyrannosaurus rex,MOR 555,6325000,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tyrannosaurus rex,MOR 555,5376000,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Tyrannosaurus rex,FMNH PR 2081,10200000,Y,,579,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Tyrannosaurus rex,CM 9380/AMNH 5027,7908000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Tyrannosaurus rex,MOR 555,7224000,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Tyrannosaurus rex,CM 9380,8033000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,MOR 555,5450000,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,MOR 555,5074000,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,MOR 555,8405000,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,MOR 555,6583000,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,BHI 3033,8385000,Y,,505,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,BHI 3033,5934000,Y,,505,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,BHI 3033,10837000,Y,,505,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,BMR P2002.4.1,954000,N,,250,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,BMR P2002.4.1,639000,N,,250,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,BMR P2002.4.1,1269000,N,,250,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,CM 9380/AMNH 5027,9081000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,CM 9380/AMNH 5027,7394000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,CM 9380/AMNH 5027,14564000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,FMNH PR 2081,13996000,Y,,579,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,FMNH PR 2081,9502000,Y,,579,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,FMNH PR 2081,18489000,Y,,579,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,MOR 555,8272000,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,MOR 555,5777000,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Scan,Tyrannosaurus rex,MOR 555,10768000,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tyrannosaurus rex,CMNH 5741,500000,N,,,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tyrannosaurus rex,UCMP 118742,12000000,,,,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tyrannosaurus rex,CM 9380/AMNH 5027,5670000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tyrannosaurus rex,MOR 555,5355000,Y,,520,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tyrannosaurus rex,BHI 3033,5622000,Y,,505,,0
Campione&Evans2020,Tyrannosauroidea,Physical,Tyrannosaurus rex,FMNH PR 2081,6140000,Y,,579,,0
Campione&Evans2020,Tyrannosauroidea,Polynomial,Tyrannosaurus rex,CM 9380/AMNH 5027,6650900,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,MCH,Tyrannosaurus rex,BHI 3033,6957836,Y,,505,,0
Campione&Evans2020,Tyrannosauroidea,MCH,Tyrannosaurus rex,BHI 3033,7455156,Y,,505,,0
Campione&Evans2020,Tyrannosauroidea,MCH,Tyrannosaurus rex,BHI 3033,7206496,Y,,505,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Tyrannosaurus rex,FMNH PR 2081,9130870,Y,,579,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Tyrannosaurus rex,FMNH PR 2081,9657000,Y,,579,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Tyrannosaurus rex,CM 9380/AMNH 5027,6986600,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Tyrannosaurus rex,CM 9380/AMNH 5027,7458000,Y,,534,,0
Campione&Evans2020,Tyrannosauroidea,Slicing,Tyrannosaurus rex,BMRP 2002.4.1,660230,N,,250,,0
Campioneetal2014,Anseriformes,Physical,Anas discors,ROM 80560,450,,,11,36.6,1
Campioneetal2014,Anseriformes,Physical,Anser rossii,ROM 95694,1615,,,21.3,61.8,1
Campioneetal2014,Anseriformes,Physical,Anser indicus,ROM 90956,2177,,,25.8,74.2,1
Campioneetal2014,Anseriformes,Physical,Anser caerulescens,ROM 128667,2495,,,24,71.3,1
Campioneetal2014,Anseriformes,Physical,Branta canadensis,ROM 115311,5630,,,30,89.2,1
Campioneetal2014,Anseriformes,Physical,Cygnus buccinator,ROM 33734,9000,,,44.2,119.2,1
Campioneetal2014,Charadriiformes,Physical,Alle alle,ROM 141173,183,,,8,28.8,1
Campioneetal2014,Charadriiformes,Physical,Brachyramphus marmoratus,ROM 105433,242,,,7.9,24.9,1
Campioneetal2014,Charadriiformes,Physical,Cepphus grylle,ROM 126414,489,,,13,37.2,1
Campioneetal2014,Charadriiformes,Physical,Cerorhinca monocerata,ROM 138093,610,,,10.9,42.6,1
Campioneetal2014,Charadriiformes,Physical,Fratercula cirrhata ?,ROM 119564,640,,,13.3,46.3,1
Campioneetal2014,Charadriiformes,Physical,Ptychoramphus aleuticus,ROM 66187,185,,,7.7,28.7,1
Campioneetal2014,Charadriiformes,Physical,Synthliboramphus antiquus,ROM 105633,283,,,9.1,27.1,1
Campioneetal2014,Charadriiformes,Physical,Uria aalge,ROM 109942,1020,,,15,47.9,1
Campioneetal2014,Charadriiformes,Physical,Uria lomvia,ROM 140566,1156,,,14.9,46.1,1
Campioneetal2014,Charadriiformes,Physical,Burhinus vermiculatus,ROM 114557,341,,,13,46.1,1
Campioneetal2014,Charadriiformes,Physical,Burhinus bistriatus,ROM 114099,830,,,17.1,64.4,1
Campioneetal2014,Charadriiformes,Physical,Pluvialis squatarola,ROM 109350,223,,,9.7,38,1
Campioneetal2014,Charadriiformes,Physical,Vanellus vanellus,ROM 156877,165,,,11.5,33.8,1
Campioneetal2014,Charadriiformes,Physical,Vanellus chilensis,ROM 158377,370,,,12.4,47.4,1
Campioneetal2014,Charadriiformes,Physical,Stiltia isabella,ROM 149448,86,,,7.8,27.5,1
Campioneetal2014,Charadriiformes,Physical,Haematopus unicolor,ROM 116406,720,,,15,55.5,1
Campioneetal2014,Charadriiformes,Physical,Larus minutus,ROM 124006,115,,,9.3,22.7,1
Campioneetal2014,Charadriiformes,Physical,Larus glaucoides,ROM 138180,1100,,,17.9,59.5,1
Campioneetal2014,Charadriiformes,Physical,Larus marinus,ROM 91533,2401,,,20.6,77.2,1
Campioneetal2014,Charadriiformes,Physical,Rissa tridactyla,ROM 150452,510,,,11.1,41.3,1
Campioneetal2014,Charadriiformes,Physical,Xema sabini,ROM 115690,156,,,8,30.3,1
Campioneetal2014,Charadriiformes,Physical,Anous stolidus,ROM 118650,197,,,8.4,26.6,1
Campioneetal2014,Charadriiformes,Physical,Chlidonias nigra,ROM 120140,67,,,6.1,20,1
Campioneetal2014,Charadriiformes,Physical,Sterna albifrons,ROM 157619,59,,,5.7,18.6,1
Campioneetal2014,Charadriiformes,Physical,Sterna forsteri,ROM 110825,142,,,8.1,25.8,1
Campioneetal2014,Charadriiformes,Physical,Sterna caspia,ROM 158491,780,,,12.6,45.1,1
Campioneetal2014,Charadriiformes,Physical,Himantopus mexicanus,ROM 150807,163,,,9.5,33.1,1
Campioneetal2014,Charadriiformes,Physical,Himantopus leucocephalus,ROM 102232,225,,,10.2,35.7,1
Campioneetal2014,Charadriiformes,Physical,Recurvirostra americana,ROM 157453,315,,,12.1,40.8,1
Campioneetal2014,Charadriiformes,Physical,Arenaria interpres,ROM 105551,166,,,7.8,28.9,1
Campioneetal2014,Charadriiformes,Physical,Aphriza virgata,ROM 109351,142,,,8.4,30.8,1
Campioneetal2014,Charadriiformes,Physical,Calidris alpina,ROM 123374,72,,,9,23.2,1
Campioneetal2014,Charadriiformes,Physical,Calidris melanotos,ROM 123352,102,,,7.2,26.5,1
Campioneetal2014,Charadriiformes,Physical,Calidris canutus,ROM 152718,139,,,9.3,31.3,1
Campioneetal2014,Charadriiformes,Physical,Tryngites subruficollis,ROM 151465,117,,,6.9,26.8,1
Campioneetal2014,Charadriiformes,Physical,Gallinago gallinago,ROM 93096,134,,,8.1,32.8,1
Campioneetal2014,Charadriiformes,Physical,Limnodromus griseus,ROM 94318,127,,,8,27.6,1
Campioneetal2014,Charadriiformes,Physical,Phalaropus fulicarius,ROM 155054,57,,,6.1,19.6,1
Campioneetal2014,Charadriiformes,Physical,Scolopax minor,ROM 91022,240,,,10.2,38.2,1
Campioneetal2014,Charadriiformes,Physical,Actitis macularia,ROM 146521,60,,,6.1,22,1
Campioneetal2014,Charadriiformes,Physical,Catoptrophorus semipalmatus,ROM 157461,273,,,11,41.1,1
Campioneetal2014,Charadriiformes,Physical,Heteroscelus incanus,ROM 119284,121,,,8.5,32.2,1
Campioneetal2014,Charadriiformes,Physical,Stercorarius longicaudus,ROM 128671,301,,,9.5,33.8,1
Campioneetal2014,Charadriiformes,Physical,Stercorarius pomarinus,ROM 97975,546,,,13.1,47.1,1
Campioneetal2014,Ciconiiformes,Physical,Agamia agami,ROM 104327,620,,,17.6,77.3,1
Campioneetal2014,Ciconiiformes,Physical,Ardea alba,ROM 93058,1130,,,20,83.1,1
Campioneetal2014,Ciconiiformes,Physical,Ardea herodias,ROM 66170,2825,,,24.6,102.5,1
Campioneetal2014,Ciconiiformes,Physical,Ardeola striata,ROM 150928,246,,,12.5,49.3,1
Campioneetal2014,Ciconiiformes,Physical,Egretta ibis,ROM 93060,385,,,14.1,56,1
Campioneetal2014,Ciconiiformes,Physical,Botaurus pinnatus,ROM 115850,851,,,19.1,90.6,1
Campioneetal2014,Ciconiiformes,Physical,Botaurus lentiginosus,ROM 149467,1007,,,17.8,85.3,1
Campioneetal2014,Ciconiiformes,Physical,Ixobrychus exilis,ROM 156801,87,,,8.5,41.1,1
Campioneetal2014,Ciconiiformes,Physical,Cochlearius cochlearius,ROM 104335,600,,,18,68.9,1
Campioneetal2014,Ciconiiformes,Physical,Nycticorax nycticorax,ROM 158262,873,,,16.7,72.9,1
Campioneetal2014,Ciconiiformes,Physical,Tigrisoma mexicanum,ROM 104334,1220,,,20.4,89.6,1
Campioneetal2014,Ciconiiformes,Physical,Ciconia episcopus,ROM 96598,1871,,,31.8,77,1
Campioneetal2014,Ciconiiformes,Physical,Ephippiorhynchus senegalensis,ROM 35467,4210,,,43.6,112.6,1
Campioneetal2014,Ciconiiformes,Physical,Platalea alba,ROM 157311,1440,,,23.5,80.3,1
Campioneetal2014,Ciconiiformes,Physical,Eudocimus albus,ROM 112456,690,,,22,74.2,1
Campioneetal2014,Ciconiiformes,Physical,Threskiornis aethiopicus,ROM 124083,1247,,,18.3,67.2,1
Campioneetal2014,Columbiformes,Physical,Columba oenas,ROM 122191,284,,,13,39.5,1
Campioneetal2014,Columbiformes,Physical,Streptopelia tranquebarica,ROM 125565,79,,,9,24.3,1
Campioneetal2014,Columbiformes,Physical,Pterocles exustus,ROM 125553,208,,,10.1,36.8,1
Campioneetal2014,Coraciiformes,Physical,Bycanistes subcylindricus,ROM 126588,1361,,,26.5,76.2,1
Campioneetal2014,Coraciiformes,Physical,Upupa epops,ROM 120745,57,,,7.6,23.4,1
Campioneetal2014,Cuculiformes,Physical,Geococcyx californiana,ROM 128876,308,,,15.1,56.5,1
Campioneetal2014,Cuculiformes,Physical,Coccyzus erythropthalmus,ROM 158290,53,,,9,26.9,1
Campioneetal2014,Cuculiformes,Physical,Coccyzus americanus,ROM 31822,95,,,10,29.8,1
Campioneetal2014,Falconiformes,Physical,Accipiter gentilis,ROM 158425,1010,,,24,85.3,1
Campioneetal2014,Falconiformes,Physical,Aquila chrysaetos,ROM 72072,6577,,,44,133.7,1
Campioneetal2014,Falconiformes,Physical,Buteo platypterus,ROM 74193,530,,,18.1,55.8,1
Campioneetal2014,Falconiformes,Physical,Buteogallus anthracinus,ROM 109238,690,,,23,79.1,1
Campioneetal2014,Falconiformes,Physical,Haliaeetus leucocephalus,ROM 105446,4309,,,41,118.2,1
Campioneetal2014,Falconiformes,Physical,Melierax gabar,ROM 121031,220,,,12.9,48.1,1
Campioneetal2014,Falconiformes,Physical,Falco sparverius,ROM 159786,131,,,10.5,37.6,1
Campioneetal2014,Falconiformes,Physical,Sagittarius serpentarius,ROM 78897,3175,,,38.5,109.5,1
Campioneetal2014,Galliformes,Physical,Ortalis vetula,ROM 109233,480,,,15,62.6,1
Campioneetal2014,Galliformes,Physical,Agriocharis ocellata,ROM 118526,2950,,,26.4,98.2,1
Campioneetal2014,Galliformes,Physical,Meleagris gallopavo,ROM 29224,8800,,,39.3,141.7,1
Campioneetal2014,Galliformes,Physical,Acryllium vulturinum,ROM 157316,1130,,,22.1,87.4,1
Campioneetal2014,Galliformes,Physical,Numida meleagris,ROM 121411,1628,,,24.3,82.9,1
Campioneetal2014,Galliformes,Physical,Callipepla squamata,ROM 99412,193,,,10.4,41.7,1
Campioneetal2014,Galliformes,Physical,Colinus virginianus,ROM 114686,192,,,11.1,45.2,1
Campioneetal2014,Galliformes,Physical,Lophortyx gambelii,ROM 106498,198,,,10.9,41.3,1
Campioneetal2014,Galliformes,Physical,Philortyx fasciatus,ROM 115877,123,,,9.2,39.4,1
Campioneetal2014,Galliformes,Physical,Alectoris graeca,ROM 29173,515,,,16.2,59.3,1
Campioneetal2014,Galliformes,Physical,Argusianus argus,ROM 102133,1580,,,27.3,86.5,1
Campioneetal2014,Galliformes,Physical,Chrysolophus amherstiae,ROM 124082,682,,,19.9,76.3,1
Campioneetal2014,Galliformes,Physical,Crossoptilon auritum,ROM 157402,1480,,,26.8,103.4,1
Campioneetal2014,Galliformes,Physical,Francolinus natalensis,ROM 120809,570,,,16,65.1,1
Campioneetal2014,Galliformes,Physical,Gallus gallus,ROM 126615,1313,,,22.5,74.6,1
Campioneetal2014,Galliformes,Physical,Gallus gallus,ROM 94357,3714,,,36.5,119.2,1
Campioneetal2014,Galliformes,Physical,Lophophorus impejanus,ROM 29223,765,,,23,94.7,1
Campioneetal2014,Galliformes,Physical,Lophura nycthemera,ROM 105355,965,,,25.6,91.4,1
Campioneetal2014,Galliformes,Physical,Pavo cristatus,ROM 105480,6946,,,38.8,120.6,1
Campioneetal2014,Galliformes,Physical,Phasianus colchicus,ROM 111948,1226,,,21.3,85,1
Campioneetal2014,Galliformes,Physical,Phasianus versicolor,ROM 111947,1543,,,25.5,90.8,1
Campioneetal2014,Galliformes,Physical,Rollulus rouloul,ROM 116916,239,,,10.7,43.9,1
Campioneetal2014,Galliformes,Physical,Syrmaticus reevesi,ROM 109019,641,,,19.1,73.7,1
Campioneetal2014,Galliformes,Physical,Syrmaticus ellioti,ROM 127730,1134,,,20.4,69.4,1
Campioneetal2014,Galliformes,Physical,Tetraogallus himalayensis,ROM 157320,1450,,,28,93.2,1
Campioneetal2014,Galliformes,Physical,Tragopan blythi,ROM 156316,1074,,,22.1,94.1,1
Campioneetal2014,Galliformes,Physical,Bonasa umbellus,ROM 108934,738,,,16.6,66.3,1
Campioneetal2014,Galliformes,Physical,Centrocercus urophasianus,ROM 110799,1600,,,21.5,79.1,1
Campioneetal2014,Galliformes,Physical,Dendragapus canadensis,ROM 139940,560,,,14,57.9,1
Campioneetal2014,Galliformes,Physical,Dendragapus obscurus,ROM 146117,1321,,,21.5,75.3,1
Campioneetal2014,Galliformes,Physical,Lagopus leucurus,ROM 119379,384,,,12.5,33,1
Campioneetal2014,Galliformes,Physical,Lagopus lagopus,ROM 146286,635,,,15,61,1
Campioneetal2014,Galliformes,Physical,Tympanuchus pallidicinctus,ROM 145715,905,,,16.8,61,1
Campioneetal2014,Galliformes,Physical,Tympanuchus cupido,ROM 148226,846,,,16.3,65.8,1
Campioneetal2014,Galliformes,Physical,Tympanuchus phasianellus,ROM 80796,940,,,18.5,70,1
Campioneetal2014,Gruiformes,Physical,Balearica pavonina,ROM 80645,3033,,,30.2,108.4,1
Campioneetal2014,Gruiformes,Physical,Anthropoides paradisaea,ROM 119906,3629,,,30.2,116.8,1
Campioneetal2014,Gruiformes,Physical,Bugeranus carunculatus,ROM 124447,4990,,,39.3,141.9,1
Campioneetal2014,Gruiformes,Physical,Grus canadensis,ROM 128182,4445,,,32.6,114.2,1
Campioneetal2014,Gruiformes,Physical,Grus grus,ROM 102310,5300,,,38.1,131,1
Campioneetal2014,Gruiformes,Physical,Grus antigone,ROM 96150,6550,,,39.3,143.5,1
Campioneetal2014,Gruiformes,Physical,Grus antigone,ROM 150920,6800,,,44.6,145,1
Campioneetal2014,Gruiformes,Physical,Grus carunculatus,ROM 102107,6900,,,41,136.4,1
Campioneetal2014,Gruiformes,Physical,Psophia crepitans,ROM 71368,780,,,19.7,68.9,1
Campioneetal2014,Gruiformes,Physical,Fulica americana,ROM 126627,550,,,14.9,55.2,1
Campioneetal2014,Gruiformes,Physical,Aramides cajanea,ROM 115676,514,,,16.9,67,1
Campioneetal2014,Gruiformes,Physical,Crex crex,ROM 120742,130,,,10.2,45,1
Campioneetal2014,Gruiformes,Physical,Gallinula chloropus,ROM 120004,373,,,13.2,53.1,1
Campioneetal2014,Gruiformes,Physical,Gallirallus australis,ROM 101566,846,,,21.1,82.8,1
Campioneetal2014,Gruiformes,Physical,Porphyrio porphyrio,ROM 126674,677,,,17.9,78,1
Campioneetal2014,Gruiformes,Physical,Porphyrula martinica,ROM 107785,358,,,14.5,53.3,1
Campioneetal2014,Gruiformes,Physical,Porzana carolina,ROM 108819,92,,,8.2,33.9,1
Campioneetal2014,Gruiformes,Physical,Rallus limicola,ROM 115489,120,,,9,40.8,1
Campioneetal2014,Gruiformes,Physical,Rallus elegans,ROM 91373,237,,,13,57.4,1
Campioneetal2014,Gruiformes,Physical,Tribonyx mortierii,ROM 111950,829,,,22.9,78.6,1
Campioneetal2014,Gruiformes,Physical,Turnix varia,ROM 152206,70,,,7,30.3,1
Campioneetal2014,Pelecaniformes,Physical,Pelecanus onocrotalus,ROM 102334,8530,,,38.5,108.3,1
Campioneetal2014,Pelecaniformes,Physical,Phalacrocorax penicillatus,ROM 138102,2360,,,26,61.4,1
Campioneetal2014,Pelecaniformes,Physical,Sula bassana,ROM 94356,2892,,,24,72.4,1
Campioneetal2014,Phoenicopteriformes,Physical,Phoenicopterus chilensis,ROM 106024,1179,,,28.5,83.1,1
Campioneetal2014,Phoenicopteriformes,Physical,Phoenicopterus ruber,ROM 157862,2800,,,37.3,96.2,1
Campioneetal2014,Psittaciformes,Physical,Lorius lory,ROM 157426,187,,,11,39.5,1
Campioneetal2014,Psittaciformes,Physical,Cyanoramphus novaezelandiae,ROM 102174,56,,,10.3,27.5,1
Campioneetal2014,Sphenisciformes,Physical,Megadyptes antipodes,ROM 157401,4990,,,29.5,84.6,1
Campioneetal2014,Strigiformes,Physical,Bubo virgianus,ROM 159789,1881,,,24.5,85.2,1
Campioneetal2014,Strigiformes,Physical,Bubo bubo,ROM 125641,1924,,,26.3,94.2,1
Campioneetal2014,Strigiformes,Physical,Nyctea scandiaca,ROM 156270,1788,,,24.5,87.5,1
Campioneetal2014,Strigiformes,Physical,Otus asio,ROM 71927,199,,,11.5,42.5,1
Campioneetal2014,Strigiformes,Physical,Aegolius funereus,ROM 74337,170,,,11.8,37,1
Campioneetal2014,Strigiformes,Physical,Asio flammeus,ROM 34389,370,,,14,57.8,1
Campioneetal2014,Strigiformes,Physical,Asio otus,ROM 101555,385,,,14.5,57.8,1
Campioneetal2014,Struthioniformes,Physical,Dromaius novaehollandiae,ROM 148729,625,,,21,53.4,1
Campioneetal2014,Struthioniformes,Physical,Pterocnemia pennata,ROM 106235,17747,,,71,209,1
Campioneetal2014,Struthioniformes,Physical,Struthio camelus,ROM 102298,139026,,,143,321,1
Campioneetal2014,Tinamiformes,Physical,Crypturellus variegatus,ROM 125757,260,,,11.1,42,1
Campioneetal2014,Tinamiformes,Physical,Crypturellus cinnamomeus,ROM 104348,350,,,13,52.8,1
Campioneetal2014,Tinamiformes,Physical,Crypturellus boucardi,ROM 112832,460,,,14,55.5,1
Campioneetal2014,Tinamiformes,Physical,Eudromia elegans,ROM 128924,1769,,,16.1,58.8,1
Campioneetal2014,Tinamiformes,Physical,Nothoprocta cinerascens,ROM 28511,470,,,14.7,53,1
Chan2017,Apterygidae,Physical,Apteryx_owenii,NMV 40905,,,,27.8,87,1
Chan2017,Apterygidae,Physical,Apteryx owenii,NMV 56010,,,,27.3,86.7,1
Chan2017,Apterygidae,Physical,Apteryx owenii,NMV 22348,,,,26.7,80.3,1
Chan2017,Apterygidae,Physical,Apteryx_mantelli,NMV B9127,,,,36.7,105.9,1
Chan2017,Struthionidae,Physical,Struthio_camelus,NMV R2711,,,,136.3,299,1
Chan2017,Struthionidae,Physical,Struthio_camelus,NMV R2711,,,,138.2,301,1
Chan2017,Struthionidae,Physical,Struthio_camelus,NMV URI,,,,146.8,302.3,1
Chan2017,Struthionidae,Physical,Struthio_camelus,NMV URI,,,,147.2,299.7,1
Chan2017,Struthionidae,Physical,Struthio_camelus,NMV R2385,,,,153.2,296.4,1
Chan2017,Struthionidae,Physical,Struthio_camelus,NMV R2385,,,,156.4,295.8,1
Chan2017,Rheidae,Physical,Rhea_americana,NMV R3091,,,,75.7,223.7,1
Chan2017,Rheidae,Physical,Rhea_americana,NMV R3091,,,,73.7,223,1
Chan2017,Rheidae,Physical,Rhea_americana,NMV B23639/W5527,,,,68.2,197.2,1
Chan2017,Rheidae,Physical,Rhea_americana,NMV B23639/W5527,,,,68.7,198.2,1
Chan2017,Rheidae,Physical,Rhea_americana,NMV W6184,,,,74.9,194.1,1
Chan2017,Rheidae,Physical,Rhea_americana,NMV W6184,,,,74.6,194.7,1
Chan2017,Rheidae,Physical,Pterocnemia_pennata,USNM 621378,,,,77,222.4,1
Chan2017,Rheidae,Physical,Pterocnemia_pennata,USNM 631769,,,,76.7,220,1
Chan2017,Casuaridae,Physical,Dromaius_novaehollandiae,NMV B19058,,,,104.7,238.7,1
